Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
692-83-9184,A,Naypyitaw,Normal,Male,Sports and travel,15.1,3,2.265,47.565,10/12/2019,11:14,Ewallet,45.3,4.761905,2.265,7.7
246-13-9708,B,Yangon,Normal,Female,Electronic accessories,13.99,1,0.6995,14.6895,07/18/2019,08:25,Cash,13.99,4.761905,0.6995,8.8
223-78-7016,C,Mandalay,Member,Male,Food and beverages,77.95,3,11.6925,245.5425,12/27/2019,16:37,Ewallet,233.85,4.761905,11.6925,6.9
406-13-1682,C,Yangon,Normal,Male,Health and beauty,25.48,6,7.644,160.524,11/24/2019,08:43,Cash,152.88,4.761905,7.644,10.0
646-14-4854,C,Yangon,Member,Female,Electronic accessories,70.87,8,28.348,595.308,08/10/2019,09:50,Credit card,566.96,4.761905,28.348,7.0
306-76-2457,C,Mandalay,Normal,Female,Home and lifestyle,76.93,4,15.386,323.106,04/06/2019,19:48,Ewallet,307.72,4.761905,15.386,5.8
224-38-3140,C,Mandalay,Normal,Male,Health and beauty,27.14,9,12.213,256.473,12/12/2019,02:58,Credit card,244.26,4.761905,12.213,7.0
852-83-1324,B,Yangon,Member,Female,Food and beverages,50.05,10,25.025,525.525,10/07/2019,05:38,Credit card,500.5,4.761905,25.025,8.3
841-81-3892,B,Yangon,Member,Male,Sports and travel,16.48,10,8.24,173.04,09/17/2019,13:10,Credit card,164.8,4.761905,8.24,9.3
653-81-1612,C,Naypyitaw,Normal,Female,Food and beverages,87.86,1,4.393,92.253,04/07/2019,17:09,Credit card,87.86,4.761905,4.393,5.0
789-99-5051,A,Mandalay,Member,Male,Fashion accessories,60.82,6,18.246,383.166,09/06/2019,21:58,Ewallet,364.92,4.761905,18.246,7.2
306-82-2168,A,Naypyitaw,Normal,Female,Sports and travel,15.57,1,0.7785,16.3485,03/15/2019,03:30,Credit card,15.57,4.761905,0.7785,7.6
880-89-1655,A,Naypyitaw,Member,Male,Fashion accessories,29.38,10,14.69,308.49,12/24/2019,20:37,Credit card,293.8,4.761905,14.69,4.7
646-49-5133,A,Naypyitaw,Member,Male,Sports and travel,22.8,5,5.7,119.7,07/04/2019,02:37,Cash,114.0,4.761905,5.7,8.3
520-67-8537,C,Yangon,Member,Male,Health and beauty,89.65,7,31.3775,658.9275,01/13/2019,23:37,Ewallet,627.55,4.761905,31.3775,5.0
736-41-7910,C,Mandalay,Normal,Female,Electronic accessories,73.48,6,22.044,462.924,07/18/2019,15:30,Credit card,440.88,4.761905,22.044,4.4
239-30-3577,C,Yangon,Member,Male,Health and beauty,49.69,7,17.3915,365.2215,02/04/2019,06:15,Cash,347.83,4.761905,17.3915,9.6
879-87-3312,B,Naypyitaw,Normal,Female,Home and lifestyle,16.59,7,5.8065,121.9365,01/27/2019,19:05,Ewallet,116.13,4.761905,5.8065,7.3
523-61-8304,C,Yangon,Member,Female,Electronic accessories,91.06,4,18.212,382.452,09/09/2019,11:16,Ewallet,364.24,4.761905,18.212,5.5
436-88-9300,A,Mandalay,Member,Male,Electronic accessories,41.39,8,16.556,347.676,08/23/2019,07:06,Credit card,331.12,4.761905,16.556,4.7
891-16-4947,C,Naypyitaw,Member,Female,Fashion accessories,21.76,3,3.264,68.544,07/15/2019,14:56,Credit card,65.28,4.761905,3.264,7.1
207-96-5593,A,Naypyitaw,Member,Male,Electronic accessories,21.77,4,4.354,91.434,01/28/2019,14:43,Ewallet,87.08,4.761905,4.354,6.2
114-32-1315,B,Yangon,Member,Male,Home and lifestyle,81.07,9,36.4815,766.1115,05/12/2019,06:30,Cash,729.63,4.761905,36.4815,6.2
508-39-3152,A,Mandalay,Normal,Female,Health and beauty,87.4,7,30.59,642.39,12/24/2019,07:18,Credit card,611.8,4.761905,30.59,9.4
811-20-5639,A,Naypyitaw,Normal,Female,Electronic accessories,12.03,1,0.6015,12.6315,11/28/2019,04:26,Cash,12.03,4.761905,0.6015,8.8
949-93-3238,A,Naypyitaw,Member,Male,Fashion accessories,45.39,10,22.695,476.595,01/11/2019,17:23,Credit card,453.9,4.761905,22.695,5.8
914-81-8790,B,Mandalay,Normal,Female,Sports and travel,24.03,4,4.806,100.926,05/15/2019,07:17,Cash,96.12,4.761905,4.806,9.3
602-79-1218,C,Mandalay,Normal,Female,Fashion accessories,96.14,7,33.649,706.629,03/16/2019,19:32,Cash,672.98,4.761905,33.649,8.3
257-46-9873,A,Yangon,Member,Female,Food and beverages,56.67,5,14.1675,297.5175,07/11/2019,21:19,Credit card,283.35,4.761905,14.1675,9.8
493-15-7352,C,Mandalay,Normal,Female,Food and beverages,39.6,6,11.88,249.48,06/12/2019,22:10,Credit card,237.6,4.761905,11.88,4.4
774-99-8601,B,Naypyitaw,Member,Male,Food and beverages,71.65,4,14.33,300.93,06/15/2019,01:14,Ewallet,286.6,4.761905,14.33,9.8
782-14-7252,C,Naypyitaw,Normal,Female,Health and beauty,30.31,9,13.6395,286.4295,05/23/2019,09:54,Cash,272.79,4.761905,13.6395,7.8
359-40-7952,B,Yangon,Member,Female,Home and lifestyle,29.1,3,4.365,91.665,04/04/2019,10:34,Cash,87.3,4.761905,4.365,5.3
351-44-2410,B,Yangon,Member,Female,Home and lifestyle,23.46,7,8.211,172.431,10/17/2019,21:36,Credit card,164.22,4.761905,8.211,4.6
458-95-5587,C,Yangon,Normal,Male,Fashion accessories,46.96,4,9.392,197.232,07/12/2019,23:14,Credit card,187.84,4.761905,9.392,8.9
908-69-4416,B,Mandalay,Member,Male,Home and lifestyle,23.91,9,10.7595,225.9495,07/21/2019,17:57,Credit card,215.19,4.761905,10.7595,4.9
198-44-9702,B,Naypyitaw,Normal,Female,Sports and travel,44.5,7,15.575,327.075,05/06/2019,04:47,Cash,311.5,4.761905,15.575,5.8
550-15-2341,A,Naypyitaw,Member,Male,Fashion accessories,48.36,3,7.254,152.334,12/24/2019,15:27,Credit card,145.08,4.761905,7.254,6.7
371-27-7502,A,Mandalay,Member,Female,Home and lifestyle,34.55,8,13.82,290.22,08/19/2019,04:24,Cash,276.4,4.761905,13.82,8.3
819-85-3401,B,Mandalay,Normal,Male,Sports and travel,76.86,1,3.843,80.703,09/15/2019,18:13,Credit card,76.86,4.761905,3.843,6.8
589-86-2736,A,Mandalay,Normal,Female,Sports and travel,34.7,5,8.675,182.175,09/15/2019,17:44,Credit card,173.5,4.761905,8.675,8.2
587-57-2189,B,Yangon,Normal,Male,Fashion accessories,37.3,9,16.785,352.485,02/10/2019,12:58,Ewallet,335.7,4.761905,16.785,4.7
963-56-5153,C,Yangon,Member,Male,Fashion accessories,37.76,9,16.992,356.832,08/29/2019,05:32,Credit card,339.84,4.761905,16.992,9.2
784-76-4961,A,Naypyitaw,Member,Female,Fashion accessories,38.91,2,3.891,81.711,05/04/2019,15:14,Ewallet,77.82,4.761905,3.891,5.7
995-42-9632,A,Yangon,Member,Female,Food and beverages,52.2,8,20.88,438.48,02/24/2019,03:57,Ewallet,417.6,4.761905,20.88,10.0
114-42-6167,A,Mandalay,Member,Male,Sports and travel,94.79,2,9.479,199.059,09/09/2019,19:23,Credit card,189.58,4.761905,9.479,5.7
375-56-8886,B,Naypyitaw,Normal,Female,Electronic accessories,43.99,5,10.9975,230.9475,02/28/2019,17:01,Credit card,219.95,4.761905,10.9975,8.4
953-95-4126,A,Mandalay,Member,Female,Home and lifestyle,90.64,6,27.192,571.032,09/16/2019,19:46,Ewallet,543.84,4.761905,27.192,5.4
702-21-4858,A,Mandalay,Member,Female,Electronic accessories,73.82,3,11.073,232.533,10/10/2019,00:09,Cash,221.46,4.761905,11.073,9.8
465-52-6359,A,Naypyitaw,Normal,Female,Sports and travel,12.13,1,0.6065,12.7365,12/18/2019,10:21,Credit card,12.13,4.761905,0.6065,7.2
588-72-2565,A,Mandalay,Member,Male,Food and beverages,27.8,1,1.39,29.19,02/16/2019,15:30,Ewallet,27.8,4.761905,1.39,8.3
247-67-7524,C,Yangon,Normal,Female,Electronic accessories,39.59,7,13.8565,290.9865,01/09/2019,02:49,Ewallet,277.13,4.761905,13.8565,5.6
564-29-2190,A,Naypyitaw,Normal,Female,Electronic accessories,76.82,2,7.682,161.322,07/30/2019,22:09,Cash,153.64,4.761905,7.682,8.8
891-32-7155,B,Naypyitaw,Normal,Female,Home and lifestyle,28.52,4,5.704,119.784,05/05/2019,20:20,Ewallet,114.08,4.761905,5.704,4.8
890-18-4938,C,Naypyitaw,Normal,Female,Home and lifestyle,66.52,4,13.304,279.384,11/19/2019,07:15,Credit card,266.08,4.761905,13.304,9.8
150-62-5865,C,Yangon,Normal,Female,Food and beverages,97.12,8,38.848,815.808,10/08/2019,20:57,Ewallet,776.96,4.761905,38.848,8.8
529-27-4021,A,Naypyitaw,Member,Male,Food and beverages,52.28,10,26.14,548.94,08/28/2019,01:42,Cash,522.8,4.761905,26.14,6.2
549-20-6490,A,Mandalay,Member,Female,Home and lifestyle,62.34,7,21.819,458.199,12/02/2019,14:22,Credit card,436.38,4.761905,21.819,5.7
555-90-4917,B,Naypyitaw,Normal,Female,Health and beauty,77.3,2,7.73,162.33,04/01/2019,09:15,Credit card,154.6,4.761905,7.73,9.4
211-12-5544,B,Yangon,Normal,Female,Sports and travel,14.0,7,4.9,102.9,10/16/2019,17:20,Ewallet,98.0,4.761905,4.9,5.0
712-38-5803,B,Yangon,Member,Male,Food and beverages,61.62,8,24.648,517.608,10/12/2019,18:58,Cash,492.96,4.761905,24.648,6.2
709-44-4899,A,Mandalay,Normal,Female,Electronic accessories,74.37,1,3.7185,78.0885,05/08/2019,14:53,Ewallet,74.37,4.761905,3.7185,5.7
963-34-5962,C,Naypyitaw,Member,Male,Food and beverages,80.98,6,24.294,510.174,05/21/2019,01:41,Ewallet,485.88,4.761905,24.294,5.8
389-59-8775,C,Naypyitaw,Normal,Female,Food and beverages,67.78,10,33.89,711.69,03/26/2019,12:33,Credit card,677.8,4.761905,33.89,5.6
554-91-6382,A,Naypyitaw,Member,Male,Electronic accessories,41.84,8,16.736,351.456,01/22/2019,02:52,Credit card,334.72,4.761905,16.736,4.7
129-82-6977,B,Naypyitaw,Normal,Male,Fashion accessories,45.37,9,20.4165,428.7465,09/17/2019,03:30,Cash,408.33,4.761905,20.4165,9.3
512-66-5235,A,Mandalay,Normal,Male,Home and lifestyle,77.05,6,23.115,485.415,06/24/2019,19:46,Credit card,462.3,4.761905,23.115,4.2
130-40-3893,B,Mandalay,Member,Male,Health and beauty,15.46,6,4.638,97.398,09/20/2019,12:02,Ewallet,92.76,4.761905,4.638,8.4
773-60-6073,C,Mandalay,Normal,Female,Sports and travel,18.49,3,2.7735,58.2435,03/13/2019,01:02,Credit card,55.47,4.761905,2.7735,5.5
762-40-3246,C,Yangon,Member,Male,Electronic accessories,70.96,3,10.644,223.524,02/19/2019,20:28,Cash,212.88,4.761905,10.644,7.9
508-66-4057,A,Mandalay,Member,Female,Sports and travel,26.02,2,2.602,54.642,07/30/2019,07:58,Ewallet,52.04,4.761905,2.602,4.8
771-82-2010,B,Naypyitaw,Member,Female,Sports and travel,65.12,10,32.56,683.76,07/07/2019,13:05,Credit card,651.2,4.761905,32.56,6.0
300-50-8542,B,Naypyitaw,Member,Female,Fashion accessories,79.53,10,39.765,835.065,11/11/2019,22:58,Ewallet,795.3,4.761905,39.765,7.1
141-58-5755,B,Naypyitaw,Member,Female,Health and beauty,88.12,4,17.624,370.104,03/09/2019,11:38,Ewallet,352.48,4.761905,17.624,7.6
216-78-1752,A,Naypyitaw,Normal,Male,Electronic accessories,20.37,1,1.0185,21.3885,05/30/2019,23:24,Cash,20.37,4.761905,1.0185,8.4
983-69-7074,C,Yangon,Member,Male,Sports and travel,19.99,5,4.9975,104.9475,07/24/2019,01:09,Cash,99.95,4.761905,4.9975,7.5
603-78-4567,C,Mandalay,Member,Female,Food and beverages,67.12,6,20.136,422.856,01/26/2019,09:02,Cash,402.72,4.761905,20.136,8.2
289-71-7099,B,Yangon,Normal,Male,Home and lifestyle,60.78,3,9.117,191.457,06/28/2019,09:54,Ewallet,182.34,4.761905,9.117,4.5
588-26-8505,B,Mandalay,Normal,Female,Health and beauty,67.78,8,27.112,569.352,08/06/2019,09:35,Credit card,542.24,4.761905,27.112,7.9
268-50-1059,C,Yangon,Normal,Male,Health and beauty,87.64,5,21.91,460.11,11/28/2019,05:32,Ewallet,438.2,4.761905,21.91,9.8
836-34-2953,A,Naypyitaw,Member,Female,Food and beverages,62.82,5,15.705,329.805,06/07/2019,01:26,Cash,314.1,4.761905,15.705,5.4
781-32-8880,B,Naypyitaw,Member,Female,Electronic accessories,23.75,8,9.5,199.5,12/12/2019,16:36,Credit card,190.0,4.761905,9.5,5.5
925-20-5516,B,Mandalay,Normal,Female,Food and beverages,63.12,6,18.936,397.656,06/14/2019,19:07,Cash,378.72,4.761905,18.936,7.8
644-51-9883,B,Mandalay,Normal,Female,Sports and travel,96.66,4,19.332,405.972,09/11/2019,00:51,Credit card,386.64,4.761905,19.332,4.8
322-24-1792,C,Mandalay,Member,Female,Fashion accessories,75.2,9,33.84,710.64,09/02/2019,22:16,Ewallet,676.8,4.761905,33.84,6.2
351-25-8734,A,Naypyitaw,Normal,Female,Home and lifestyle,28.6,4,5.72,120.12,01/11/2019,12:43,Ewallet,114.4,4.761905,5.72,5.2
960-12-5191,C,Mandalay,Normal,Female,Home and lifestyle,53.97,10,26.985,566.685,08/04/2019,14:36,Cash,539.7,4.761905,26.985,5.5
827-37-2117,A,Naypyitaw,Normal,Female,Fashion accessories,38.55,10,19.275,404.775,06/04/2019,03:40,Cash,385.5,4.761905,19.275,4.7
678-28-3937,A,Naypyitaw,Member,Male,Sports and travel,91.48,1,4.574,96.054,09/02/2019,13:00,Ewallet,91.48,4.761905,4.574,7.7
473-87-5653,C,Naypyitaw,Normal,Male,Food and beverages,64.5,5,16.125,338.625,01/28/2019,05:12,Credit card,322.5,4.761905,16.125,4.5
848-50-2731,B,Naypyitaw,Member,Female,Home and lifestyle,84.5,9,38.025,798.525,04/26/2019,18:27,Cash,760.5,4.761905,38.025,7.1
463-90-9435,A,Yangon,Member,Male,Fashion accessories,55.1,4,11.02,231.42,02/25/2019,21:22,Credit card,220.4,4.761905,11.02,4.5
192-80-8699,A,Mandalay,Member,Male,Fashion accessories,85.21,10,42.605,894.705,03/17/2019,14:13,Cash,852.1,4.761905,42.605,10.0
583-77-8405,C,Yangon,Normal,Female,Sports and travel,51.01,10,25.505,535.605,02/07/2019,11:29,Ewallet,510.1,4.761905,25.505,5.9
925-29-5085,B,Yangon,Normal,Female,Electronic accessories,77.29,4,15.458,324.618,01/29/2019,22:23,Ewallet,309.16,4.761905,15.458,5.1
274-91-3871,B,Yangon,Normal,Female,Fashion accessories,92.32,6,27.696,581.616,03/03/2019,03:58,Credit card,553.92,4.761905,27.696,5.9
970-90-4845,A,Naypyitaw,Normal,Male,Fashion accessories,69.49,7,24.3215,510.7515,03/19/2019,10:57,Cash,486.43,4.761905,24.3215,5.3
989-80-9369,C,Yangon,Member,Male,Food and beverages,33.86,4,6.772,142.212,03/09/2019,13:26,Cash,135.44,4.761905,6.772,9.6
385-46-9525,B,Yangon,Member,Male,Health and beauty,33.31,2,3.331,69.951,06/18/2019,18:36,Cash,66.62,4.761905,3.331,7.3
169-40-9183,A,Yangon,Normal,Male,Health and beauty,92.14,1,4.607,96.747,01/08/2019,20:40,Credit card,92.14,4.761905,4.607,7.6
593-27-7157,B,Naypyitaw,Normal,Male,Home and lifestyle,21.91,1,1.0955,23.0055,11/01/2019,02:52,Ewallet,21.91,4.761905,1.0955,9.4
467-38-1179,B,Mandalay,Normal,Male,Fashion accessories,20.72,8,8.288,174.048,11/20/2019,04:17,Cash,165.76,4.761905,8.288,4.4
182-78-5537,A,Mandalay,Member,Male,Home and lifestyle,83.44,10,41.72,876.12,06/20/2019,11:23,Ewallet,834.4,4.761905,41.72,9.0
926-78-5503,B,Mandalay,Member,Male,Food and beverages,62.28,6,18.684,392.364,05/21/2019,12:05,Cash,373.68,4.761905,18.684,7.8
315-13-4872,C,Naypyitaw,Normal,Female,Food and beverages,16.64,1,0.832,17.472,03/17/2019,17:07,Credit card,16.64,4.761905,0.832,7.4
735-52-4638,B,Naypyitaw,Normal,Female,Home and lifestyle,66.89,9,30.1005,632.1105,10/11/2019,15:16,Ewallet,602.01,4.761905,30.1005,8.9
237-50-6753,B,Mandalay,Member,Female,Sports and travel,86.18,1,4.309,90.489,03/12/2019,21:24,Cash,86.18,4.761905,4.309,8.8
385-95-7263,A,Naypyitaw,Normal,Male,Fashion accessories,22.31,8,8.924,187.404,02/02/2019,20:02,Ewallet,178.48,4.761905,8.924,4.9
967-73-5030,A,Naypyitaw,Normal,Male,Food and beverages,27.41,5,6.8525,143.9025,04/08/2019,22:39,Credit card,137.05,4.761905,6.8525,9.2
454-92-5149,C,Naypyitaw,Member,Female,Health and beauty,70.47,8,28.188,591.948,01/19/2019,20:14,Credit card,563.76,4.761905,28.188,9.2
883-20-5121,C,Mandalay,Member,Male,Home and lifestyle,19.51,10,9.755,204.855,11/17/2019,22:46,Cash,195.1,4.761905,9.755,6.2
436-29-3864,B,Yangon,Normal,Female,Electronic accessories,53.01,4,10.602,222.642,11/20/2019,05:46,Cash,212.04,4.761905,10.602,8.8
487-59-3120,B,Yangon,Normal,Female,Sports and travel,39.43,6,11.829,248.409,09/13/2019,06:43,Cash,236.58,4.761905,11.829,9.2
452-88-2581,A,Yangon,Member,Male,Sports and travel,96.17,6,28.851,605.871,10/30/2019,22:47,Ewallet,577.02,4.761905,28.851,7.6
635-26-9209,B,Yangon,Member,Female,Fashion accessories,14.74,6,4.422,92.862,11/03/2019,12:30,Credit card,88.44,4.761905,4.422,4.6
462-22-7697,A,Mandalay,Member,Male,Fashion accessories,46.61,8,18.644,391.524,11/19/2019,08:42,Credit card,372.88,4.761905,18.644,4.4
938-82-2493,C,Yangon,Normal,Male,Electronic accessories,86.52,5,21.63,454.23,11/09/2019,02:15,Credit card,432.6,4.761905,21.63,5.5
341-15-5816,C,Mandalay,Member,Female,Fashion accessories,55.46,10,27.73,582.33,10/18/2019,03:40,Credit card,554.6,4.761905,27.73,9.3
334-76-1979,C,Mandalay,Normal,Male,Electronic accessories,68.33,4,13.666,286.986,01/31/2019,13:19,Cash,273.32,4.761905,13.666,9.3
703-64-8173,C,Yangon,Normal,Male,Health and beauty,59.24,3,8.886,186.606,09/14/2019,16:43,Ewallet,177.72,4.761905,8.886,8.3
933-25-8216,B,Naypyitaw,Normal,Male,Health and beauty,88.0,5,22.0,462.0,02/20/2019,17:31,Ewallet,440.0,4.761905,22.0,4.8
756-66-5529,C,Naypyitaw,Member,Female,Health and beauty,80.34,3,12.051,253.071,10/23/2019,02:13,Credit card,241.02,4.761905,12.051,5.7
904-59-3048,B,Naypyitaw,Member,Male,Home and lifestyle,58.42,6,17.526,368.046,07/02/2019,07:34,Cash,350.52,4.761905,17.526,9.6
325-22-4382,A,Yangon,Normal,Male,Health and beauty,40.55,9,18.2475,383.1975,12/29/2019,15:30,Ewallet,364.95,4.761905,18.2475,8.2
678-27-2718,C,Yangon,Normal,Female,Electronic accessories,84.53,3,12.6795,266.2695,10/20/2019,22:31,Cash,253.59,4.761905,12.6795,10.0
696-40-8466,C,Naypyitaw,Member,Female,Electronic accessories,65.87,3,9.8805,207.4905,02/27/2019,01:31,Cash,197.61,4.761905,9.8805,8.0
579-24-8555,A,Mandalay,Normal,Female,Health and beauty,38.12,5,9.53,200.13,11/16/2019,22:59,Credit card,190.6,4.761905,9.53,8.4
234-23-8262,B,Naypyitaw,Normal,Male,Electronic accessories,15.68,4,3.136,65.856,03/05/2019,22:33,Credit card,62.72,4.761905,3.136,5.3
553-59-8904,A,Yangon,Member,Female,Fashion accessories,86.56,10,43.28,908.88,10/25/2019,00:07,Ewallet,865.6,4.761905,43.28,7.4
773-28-8591,B,Mandalay,Normal,Male,Fashion accessories,78.01,5,19.5025,409.5525,11/16/2019,08:34,Cash,390.05,4.761905,19.5025,4.1
758-82-6654,A,Yangon,Member,Female,Health and beauty,51.49,6,15.447,324.387,11/30/2019,05:23,Cash,308.94,4.761905,15.447,5.2
836-41-5141,A,Yangon,Normal,Male,Health and beauty,85.74,4,17.148,360.108,01/10/2019,20:21,Credit card,342.96,4.761905,17.148,9.4
324-72-2208,B,Mandalay,Normal,Female,Sports and travel,68.15,9,30.6675,644.0175,09/30/2019,19:09,Ewallet,613.35,4.761905,30.6675,9.7
702-15-1700,B,Naypyitaw,Member,Male,Fashion accessories,40.46,9,18.207,382.347,07/12/2019,19:35,Ewallet,364.14,4.761905,18.207,5.3
748-24-3999,B,Yangon,Normal,Female,Fashion accessories,43.27,7,15.1445,318.0345,05/12/2019,16:57,Credit card,302.89,4.761905,15.1445,6.0
368-41-3720,A,Naypyitaw,Normal,Male,Fashion accessories,91.11,2,9.111,191.331,10/02/2019,14:17,Credit card,182.22,4.761905,9.111,4.9
874-97-1247,A,Mandalay,Normal,Male,Fashion accessories,39.5,1,1.975,41.475,07/18/2019,04:52,Ewallet,39.5,4.761905,1.975,4.1
949-21-6283,B,Mandalay,Member,Female,Health and beauty,30.48,8,12.192,256.032,04/17/2019,13:30,Cash,243.84,4.761905,12.192,7.4
397-26-9687,B,Naypyitaw,Normal,Male,Fashion accessories,91.2,6,27.36,574.56,09/10/2019,20:29,Ewallet,547.2,4.761905,27.36,6.3
922-94-5599,A,Naypyitaw,Member,Female,Electronic accessories,50.49,3,7.5735,159.0435,09/21/2019,10:22,Ewallet,151.47,4.761905,7.5735,4.3
699-80-2593,A,Yangon,Member,Male,Sports and travel,53.16,9,23.922,502.362,11/11/2019,00:05,Credit card,478.44,4.761905,23.922,6.8
296-21-4793,B,Mandalay,Normal,Male,Food and beverages,64.65,9,29.0925,610.9425,06/22/2019,21:25,Cash,581.85,4.761905,29.0925,4.6
678-71-7584,B,Naypyitaw,Member,Male,Home and lifestyle,84.93,10,42.465,891.765,02/04/2019,15:33,Credit card,849.3,4.761905,42.465,9.6
704-45-4823,B,Mandalay,Normal,Male,Food and beverages,73.31,2,7.331,153.951,10/04/2019,00:53,Ewallet,146.62,4.761905,7.331,5.3
198-18-4573,C,Naypyitaw,Normal,Female,Home and lifestyle,34.49,7,12.0715,253.5015,05/09/2019,19:06,Ewallet,241.43,4.761905,12.0715,4.1
516-57-5585,B,Yangon,Member,Female,Food and beverages,36.3,3,5.445,114.345,09/07/2019,12:14,Credit card,108.9,4.761905,5.445,9.6
904-43-2774,C,Yangon,Normal,Female,Electronic accessories,33.81,4,6.762,142.002,02/12/2019,16:13,Cash,135.24,4.761905,6.762,5.2
354-91-3208,B,Yangon,Normal,Male,Sports and travel,96.82,2,9.682,203.322,01/09/2019,17:57,Credit card,193.64,4.761905,9.682,9.7
394-46-7076,A,Yangon,Member,Female,Sports and travel,14.45,6,4.335,91.035,02/17/2019,14:51,Credit card,86.7,4.761905,4.335,6.1
509-90-6681,A,Yangon,Normal,Male,Fashion accessories,97.01,4,19.402,407.442,06/10/2019,23:31,Ewallet,388.04,4.761905,19.402,7.5
815-97-1266,A,Naypyitaw,Member,Male,Sports and travel,64.7,8,25.88,543.48,11/29/2019,04:29,Ewallet,517.6,4.761905,25.88,8.2
890-24-4146,C,Naypyitaw,Member,Male,Food and beverages,29.17,10,14.585,306.285,10/21/2019,07:26,Cash,291.7,4.761905,14.585,8.7
980-90-1214,C,Mandalay,Member,Male,Electronic accessories,37.41,3,5.6115,117.8415,11/10/2019,04:55,Cash,112.23,4.761905,5.6115,8.6
513-76-1795,B,Naypyitaw,Member,Male,Sports and travel,43.27,9,19.4715,408.9015,02/17/2019,21:37,Ewallet,389.43,4.761905,19.4715,5.5
434-26-7399,C,Mandalay,Normal,Female,Home and lifestyle,69.68,10,34.84,731.64,06/19/2019,00:04,Cash,696.8,4.761905,34.84,5.7
268-27-2257,A,Yangon,Normal,Female,Home and lifestyle,59.36,7,20.776,436.296,12/21/2019,02:30,Ewallet,415.52,4.761905,20.776,8.3
516-21-1607,B,Naypyitaw,Normal,Female,Sports and travel,78.52,9,35.334,742.014,05/05/2019,03:59,Credit card,706.68,4.761905,35.334,8.9
760-47-9727,A,Yangon,Member,Male,Sports and travel,41.33,9,18.5985,390.5685,07/11/2019,00:59,Cash,371.97,4.761905,18.5985,4.7
216-50-5003,C,Mandalay,Member,Male,Electronic accessories,80.35,8,32.14,674.94,07/05/2019,02:24,Cash,642.8,4.761905,32.14,8.1
686-16-5591,C,Mandalay,Member,Female,Health and beauty,50.13,10,25.065,526.365,08/21/2019,12:08,Credit card,501.3,4.761905,25.065,9.8
564-55-5717,C,Naypyitaw,Normal,Female,Fashion accessories,55.92,6,16.776,352.296,03/29/2019,23:32,Credit card,335.52,4.761905,16.776,8.2
454-50-4452,C,Yangon,Normal,Male,Home and lifestyle,42.92,9,19.314,405.594,01/14/2019,23:30,Cash,386.28,4.761905,19.314,4.3
802-96-2265,C,Yangon,Member,Female,Fashion accessories,15.3,3,2.295,48.195,05/18/2019,07:33,Credit card,45.9,4.761905,2.295,9.8
232-62-5662,B,Mandalay,Member,Male,Fashion accessories,69.81,9,31.4145,659.7045,05/21/2019,09:39,Credit card,628.29,4.761905,31.4145,5.3
393-82-9675,B,Mandalay,Member,Male,Home and lifestyle,96.41,7,33.7435,708.6135,04/20/2019,02:21,Cash,674.87,4.761905,33.7435,7.5
733-78-4513,B,Naypyitaw,Member,Female,Fashion accessories,92.33,5,23.0825,484.7325,09/04/2019,23:49,Cash,461.65,4.761905,23.0825,6.5
843-60-6099,A,Naypyitaw,Member,Male,Home and lifestyle,13.68,5,3.42,71.82,07/15/2019,01:43,Cash,68.4,4.761905,3.42,7.9
202-45-7772,B,Yangon,Normal,Male,Health and beauty,29.94,5,7.485,157.185,08/14/2019,19:02,Credit card,149.7,4.761905,7.485,9.1
724-22-9769,B,Yangon,Member,Male,Sports and travel,67.0,9,30.15,633.15,01/16/2019,11:00,Credit card,603.0,4.761905,30.15,6.7
